index,rname,fcategory,Rating,lat,long,address,city,phone
819,Morocco House,Moroccan,4,43.609931,-79.549238,876 Browns Line,Etobicoke,+1 416-519-2777
731,Royal Ontario Museum,Museums,4,43.66824413,-79.39476013,100 Queen's Park,Toronto,+1 416-586-8000
53,The Piston,Music Venues,3.5,43.6614,-79.42758,937 Bloor Street,Toronto,+1 416-532-3989
23,Mineral,Noodles,4.5,43.67763,-79.38947,1027 Yonge Street,Toronto,+1 416-925-8565
125,Mogouyan,Noodles,4,43.66943,-79.38671,760 Yonge St,Toronto,
369,Artisan Plus,Noodles,4,43.65578,-79.38444,122 Dundas St W,Toronto,+1 416-599-3189
491,Shi Miaodao Yunnan Rice Noodle,Noodles,4,43.6536,-79.39869,318 Spadina Avenue,Toronto,+1 416-792-8628
768,Sang-Ji Fried Bao,Noodles,4,43.77652,-79.41417,1 Byng Avenue,North York,+1 647-346-9199
962,Jin's Mi-Fen,Noodles,4,43.77831,-79.4147799,5515 Yonge Street,Toronto,+1 647-348-6868
973,Omni Palace Noodle House,Noodles,3.5,43.7713141,-79.3316661,235 Consumers Road,Toronto,+1 416-493-0080
647,Karahi Boys,Pakistani,4,43.74385,-79.29975,1921 Lawrence Avenue E,Toronto,+1 416-901-8727
120,Tabriz Persian Cookhouse,Persian/Iranian,4,43.66529,-79.38722,995 Bay street,Toronto,+1 416-922-2017
360,Herby Restaurant,Persian/Iranian,4.5,43.6774,-79.35147,397 Danforth Ave,Toronto,
366,Shatter Abbas,Persian/Iranian,4.5,43.63973341,-79.38266017,218 Queens Quay W,Toronto,+1 416-551-8010
447,Takht-e Tavoos,Persian/Iranian,4.5,43.6524676,-79.4329894,1120 College Street,Toronto,+1 647-352-7322
556,Sheherzade Persian Grill And Dizi,Persian/Iranian,4,43.65689,-79.40698,422 College St W,Toronto,+1 416-929-9222
594,Darbar Persian Grill,Persian/Iranian,3.5,43.7355,-79.419651,2015 Avenue Road,Toronto,+1 416-519-4545
847,Darvish Restaurant,Persian/Iranian,4,43.66337,-79.38412,508 Yonge Street,Toronto,+1 416-929-8893
749,Manjya Hire a Personal Chef,Personal Chefs,5,43.65131,-79.37457,"Toronto, ON M5C 1K9",Toronto,+1 800-993-4613
7,Mira,Peruvian,4.5,43.64417,-79.39639,420A Wellington Street W,Toronto,+1 647-951-3331
218,Koricancha Restaurant,Peruvian,4.5,43.6951899,-79.45153,1885 Eglinton Avenue W,Toronto,+1 647-347-0584
266,Kay Pacha,Peruvian,4,43.6815,-79.42793,744 St Clair Avenue W,Toronto,+1 416-658-0568
414,Koricancha Restaurant,Peruvian,4.5,43.6951899,-79.45153,1885 Eglinton Avenue W,Toronto,+1 647-347-0584
948,Paracas Peruvian,Peruvian,3.5,43.6794411,-79.436944,992 St.Clair Avenue W,Toronto,+1 416-532-5627
950,Paracas Peruvian,Peruvian,3.5,43.6794411,-79.436944,992 St.Clair Avenue W,Toronto,+1 416-532-5627
116,Cafe Oro Di Napoli,Pizza,4.5,43.65142571,-79.3721592,75 Jarvis Street,Toronto,+1 416-315-7979
200,Positano Restaurant,Pizza,4.5,43.70471,-79.3884,633 Mount Pleasant Road,Toronto,+1 416-932-3982
291,Descendant Detroit Style Pizza,Pizza,4.5,43.66277821,-79.33216953,1168 Queen Street E,Toronto,+1 647-347-1168
298,The Annex Commons,Pizza,4.5,43.66549,-79.40756,296 Brunswick Ave,Toronto,+1 647-277-1179
338,Sidebar,Pizza,4,43.67627,-79.35676,161 Danforth Avenue,Toronto,+1 647-350-7227
454,The Good Son,Pizza,4,43.6436501,-79.4227676,1096 Queen Street W,Toronto,+1 416-551-0589
457,Pizzeria Libretto,Pizza,4,43.64898,-79.42021,221 Ossington Avenue,Toronto,+1 416-532-8000
513,Capocaccia Trattoria,Pizza,3.5,43.6858784,-79.393189,1366 Yonge Street,Toronto,+1 416-921-3141
596,North Of Brooklyn,Pizza,4.5,43.66928,-79.43913,229 Geary Avenue,Toronto,+1 647-929-9500
629,Pizzeria Libretto,Pizza,4,43.64432,-79.39874,545 King Street W,Toronto,+1 647-352-1200
667,Marcelloäó»s pizzeria,Pizza,4,43.67783,-79.4425399,1163 Saint Clair Avenue W,Toronto,+1 416-656-6159
710,Pizzeria Libretto Danforth,Pizza,4,43.6785799,-79.34754,550 Danforth Avenue,Toronto,+1 416-466-0400
726,Bocconcini Toronto,Pizza,4.5,43.6603,-79.37748,96 Gerrard Street E,Toronto,+1 416-977-1836
732,The Parlour,Pizza,4,43.6444882,-79.4015886,642 King St W,Toronto,+1 416-869-3322
753,Pizzeria Via Mercanti,Pizza,4,43.65408,-79.402,188 Augusta Avenue,Toronto,+1 647-343-6647
754,Pie Bar,Pizza,3,43.6382664,-79.38046732,207 Queens Quay W,Toronto,+1 647-341-7221
760,GarfieldEATS,Pizza,1.5,43.66085,-79.42994,995 Bloor Street W,Toronto,+1 800-522-0328
786,Jz's Pizza,Pizza,4,43.64527676,-79.3897039,232 Wellington Street W,Toronto,+1 647-347-2727
815,Masseria,Pizza,4,43.64431,-79.39959,577 King Street W,Toronto,+1 416-263-9999
831,Deepizz Pizzeria,Pizza,4.5,43.65714629,-79.40541779,384 College St,Toronto,+1 416-925-1555
841,F'Amelia,Pizza,3.5,43.6675186,-79.3686295,12 Amelia Street,Toronto,+1 416-323-0666
867,Gatto Wood Oven Pizza,Pizza,4,43.65062,-79.47977,2312 Bloor Street W,Toronto,+1 416-762-9682
908,Nonna Francesca's Ristorante,Pizza,3,43.64181311,-79.37986214,1 York St,Toronto,+1 416-258-6088
789,Pokí©wave,Poke,4.5,43.6635,-79.38417,514 Yonge Street,Toronto,
194,Kovalsky Restaurant,Polish,4.5,43.6270435,-79.4988143,667 The Queensway,Toronto,+1 416-201-6999
244,Cafí© Polonez,Polish,4.5,43.64514,-79.44831,195 Roncesvalles Avenue,Toronto,+1 416-532-8432
40,Moliceiro Restaurant,Portuguese,4.5,43.64888,-79.42016,217 Ossington Avenue,Toronto,+1 647-345-3019
173,Luna Junction,Portuguese,4.5,43.6656,-79.46276,2800 Dundas St W,Toronto,+1 416-762-4116
242,Porta Nova Restaurant,Portuguese,4,43.66947709,-79.43828769,211 Geary Avenue,Toronto,+1 416-546-3328
335,Luna Junction,Portuguese,4.5,43.6656,-79.46276,2800 Dundas St W,Toronto,+1 416-762-4116
734,Adega Restaurante,Portuguese,4,43.65732,-79.38323,33 Elm St,Toronto,+1 416-977-4338
740,Nando's Flame Grilled Chicken,Portuguese,3.5,43.6617048,-79.3862897,832 Bay St.,Toronto,+1 416-925-8888
769,Churrasqueira Martins,Portuguese,3.5,43.680855,-79.473492,605 Rogers Road,Toronto,+1 416-657-4343
824,Pimentas Grill,Portuguese,4.5,43.65516,-79.41602,648 College Street,Toronto,+1 416-539-0707
868,Bairrada Churrasqueira Grill,Portuguese,3.5,43.65329,-79.42868,1000 College Street,Toronto,+1 416-539-8239
876,Churrasqueira Vila Verde Restaurant,Portuguese,4,43.65117,-79.41061,869 Dundas Street W,Toronto,+1 416-603-2515
984,O Espeta Restaurant,Portuguese,5,43.67589884,-79.45377208,1480 st Clair Avenue W,Toronto,+1 416-654-6666
13,The Bedford Academy,Pubs,3.5,43.66963,-79.39719,36 Prince Arthur Avenue,Toronto,+1 416-921-4600
27,Wychwood Pub,Pubs,2,43.6828784,-79.4189154,517 Saint Clair Avenue W,Toronto,+1 416-535-2715
232,Einstein Cafe & Pub,Pubs,3.5,43.65813,-79.39747,229 College Street,Toronto,+1 416-597-8346
316,Hair of the Dog,Pubs,4,43.66294682,-79.37959287,425 Church Street,Toronto,+1 416-964-2708
347,The Hole In the Wall,Pubs,4.5,43.66518,-79.46515,2867 Dundas Street W,Toronto,+1 647-350-3564
367,The Jester On Yonge,Pubs,2.5,43.6877,-79.39346,1427 Yonge Street,Toronto,+1 416-323-3421
368,Dark Horse,Pubs,2.5,43.64941,-79.48302,2401 Bloor St W,Toronto,+1 416-769-4696
543,The Queen And Beaver Public House,Pubs,4,43.65734,-79.38334,35 Elm Street,Toronto,+1 647-347-2712
634,Boardwalk Place,Pubs,2.5,43.6630096,-79.3108978,1675 Lake Shore Boulevard E,Toronto,+1 416-694-8844
654,The Goose & Firkin,Pubs,3.5,43.75614517,-79.36016054,1875 Leslie Street,North York,+1 416-383-1200
718,Queens Legs,Pubs,4,43.70498,-79.40763,286 Eglinton Avenue W,Toronto,+1 416-481-3555
131,Ikkousha Ramen,Ramen,4.5,43.65024,-79.38873,249 Queen Street W,Toronto,+1 416-901-2249
202,Ramen Isshin,Ramen,4.5,43.65634,-79.40689,421 College Street,Toronto,+1 416-367-4013
445,Hokkaido Ramen Santouka,Ramen,4,43.65632173,-79.37749958,91 Dundas Street E,Toronto,+1 647-748-1717
483,Sansotei Ramen,Ramen,4,43.655,-79.38643,179 Dundas Street W,Toronto,+1 647-748-3833
560,Konjiki Ramen Downtown,Ramen,4,43.65729,-79.38358,41 Elm Street,Toronto,+1 416-519-6794
607,RYUS Noodle Bar,Ramen,4,43.6771,-79.35905,786 Broadview Avenue,Toronto,+1 647-344-9306
653,Momofuku Noodle Bar,Ramen,3,43.649678,-79.386275,190 University Avenue,Toronto,+1 647-253-6225
665,Konjiki Ramen,Ramen,4,43.76719,-79.41198,5051 Yonge Street,Toronto,+1 647-350-7766
675,Ramen Isshin,Ramen,4.5,43.64731,-79.40233,609 Queen Street W,Toronto,+1 647-368-4013
788,Sansotei Ramen,Ramen,4.5,43.63905,-79.3982599,115 Fort York Boulevard,Toronto,+1 647-343-8878
893,Sansotei,Ramen,4,43.66681902,-79.38546925,650 Yonge Street,Toronto,+1 647-349-3833
970,Hokkaido Ramen Santouka,Ramen,4,43.66539,-79.40882,515 Bloor Street W,Toronto,+1 647-346-6350
493,Suliko Restaurant,Russian,4,43.7859117,-79.4828488,1311 Alness Street,Concord,+1 905-760-1989
402,Favorites,Salad,4,43.6473607,-79.42011457,141 Ossington Avenue,Toronto,
884,Station Cafe & Kitchen,Salad,3.5,43.66229147,-79.4248296,866 Bloor Street West,Toronto,+1 416-535-2345
746,The Tilted Dog Pub & Kitchen,Sandwiches,4.5,43.66283,-79.3675404,424 Parliament Street,Toronto,+1 416-961-9425
9,New Orleans Seafood & Steakhouse,Seafood,5,43.67775,-79.50611,267 Scarlett Road,Toronto,+1 416-766-7001
24,Pearl Diver,Seafood,4,43.65163,-79.37375,100 Adelaide Street E,Toronto,+1 416-366-7827
49,Joso's,Seafood,4.5,43.6751099,-79.39607,202 Davenport Road,Toronto,+1 416-925-1903
89,Honest Weight,Seafood,4.5,43.66533359,-79.46148555,2766 Dundas Street W,Toronto,+1 416-604-9992
226,Mermaid Fish and Grill House,Seafood,4.5,43.68879,-79.39207,44 St Clair Avenue E,Toronto,+1 416-546-9158
252,Eastside Social,Seafood,4,43.661432,-79.339113,1008 Queen Street E,Toronto,+1 416-461-5663
265,The Chase,Seafood,3.5,43.651071,-79.379349,10 Temperance Street,Toronto,+1 647-348-7000
293,Ufficio,Seafood,4,43.64956,-79.4231,1214 Dundas Street W,Toronto,+1 416-535-8888
310,Rodney's Oyster House,Seafood,4,43.644948,-79.396846,469 King Street W,Toronto,+1 416-363-8105
311,Oyster Boy,Seafood,4,43.64522435,-79.41433388,872 Queen Street W,Toronto,+1 416-534-3432
371,Estiatorio VOLOS,Seafood,4,43.65016,-79.38477,133 Richmond St W,Toronto,+1 416-861-1211
428,Mermaid Fish and Grill House,Seafood,4.5,43.68879,-79.39207,44 St Clair Avenue E,Toronto,+1 416-546-9158
465,Stamps Lane,Seafood,4,43.6501499,-79.45026,371 Roncesvalles Avenue,Toronto,+1 416-537-7750
489,Chiado,Seafood,4,43.65418684,-79.42424689,864 College Street,Toronto,+1 416-538-1910
631,Zee Grill Seafood Restaurant & Oyster Bar,Seafood,4,43.70491,-79.38851,641 Mount Pleasant Road,Toronto,+1 416-484-6428
640,Ilhas De Bruma,Seafood,3.5,43.652334,-79.433657,1136 College Street W,Toronto,+1 416-538-2015
672,The Shore Club - Toronto,Seafood,4,43.64560577,-79.38657403,155 Wellington Street W,Toronto,+1 416-351-3311
681,The Captain's Boil,Seafood,3.5,43.66237,-79.38378,476 Yonge St,Toronto,+1 647-748-2886
693,The Captain's Boil,Seafood,4,43.6156501,-79.5587629,1800 The Queensway,Toronto,+1 416-792-1880
701,E11even,Seafood,3.5,43.64280107,-79.38124144,15 York Street,Toronto,+1 416-815-1111
747,The Olde Yorke,Seafood,4.5,43.70619,-79.36218,96 Laird Drive,East York,+1 416-696-9670
756,k.Dinners,Seafood,5,43.67765,-79.35008,463 Danforth Avenue,Toronto,+1 647-236-4423
816,John & Sons Oyster House,Seafood,4,43.6504156,-79.3817483,56 Temperance Street,Toronto,+1 416-703-5111
839,Hua Sang Seafood Restaurant,Seafood,3.5,43.6557848,-79.3937013,43 Baldwin Street,Toronto,+1 416-596-1628
859,Pure Spirits Oyster House & Grill,Seafood,3,43.650404,-79.358722,17 Tank House Lane,Toronto,+1 416-361-5859
903,Wah Too Seafood Restaurant,Seafood,4,43.6547399,-79.3872,58 Centre Avenue,Toronto,+1 416-971-6567
2,Taro's Fish,Seafood Markets,4.5,43.76986,-79.37455,800 Sheppard Avenue E,Toronto,+1 416-730-8555
994,V's Schnitzel House,Slovakian,3.5,43.60222,-79.5456321,448 Browns Line,Toronto,+1 416-255-3179
264,Friday Roots,Soul Food,4.5,43.65138,-79.41134,876 Dundas Street West,Toronto,+1 647-812-3319
267,BauZza BauZza,Soup,3.5,43.65798,-79.40163,298 College St,Toronto,+1 647-347-8298
538,Plan B,South African,4.5,43.64801,-79.50749,2943A Bloor Street W,Toronto,+1 416-231-4444
343,Southern Accent Restaurant,Southern,4,43.65416,-79.42289,839 College Street,Toronto,+1 416-901-3211
124,Bar Isabel,Spanish,4,43.65463,-79.42075,797 College Street,Toronto,+1 416-532-2222
127,La Paella,Spanish,4.5,43.6625299,-79.33427,1146 Queen Street E,Toronto,+1 416-546-1055
167,Patria,Spanish,4,43.6455399,-79.39641,480 King Street W,Toronto,+1 416-367-0505
262,Bar Raval,Spanish,4,43.6558432,-79.4099433,505 College Street,Toronto,+1 647-344-8001
277,Edulis,Spanish,4,43.64192,-79.4066,169 Niagara Street,Toronto,+1 416-703-4222
281,Campo,Spanish,4,43.65511797,-79.48695902,244 Jane Street,Toronto,+1 647-346-2267
562,Carmen,Spanish,4,43.64488011,-79.41584095,922 Queen Street W,Toronto,+1 416-535-0404
592,El Tenedor,Spanish,5,43.67512,-79.38837,909 Yonge St,Toronto,+1 416-923-8888
848,La Vinia,Spanish,4,43.6164551,-79.4880219,2350 Lakeshore Boulevard W,Toronto,+1 647-748-2350
872,Mrakovic Meat & Deli,Specialty Food,4.5,43.66682,-79.57846,44 Wellesworth Dr,Etobicoke,+1 416-695-7396
881,Foodbenders,Specialty Food,4.5,43.65974,-79.43683,1162 Bloor Street W,Toronto,+1 647-303-2363
225,Local Liberty Village,Sports Bars,4,43.63846893,-79.41921249,171 E Liberty Street,Toronto,+1 416-901-8351
582,Kellys Landing,Sports Bars,3.5,43.6448899,-79.38305,123 Front Street W,Toronto,+1 647-776-1133
782,Loose Moose,Sports Bars,3.5,43.64522,-79.38385,146 Front Street West,Toronto,+1 416-977-8840
58,Casa Fuego,Steakhouses,4.5,43.6485,-79.3882,230 Adelaide Street West,Toronto,+1 647-748-3210
66,Jacobs & Co. Steakhouse,Steakhouses,4.5,43.64539876,-79.3980279,12 Brant Street,Toronto,+1 416-366-0200
235,BlueBlood Steakhouse,Steakhouses,3.5,43.6781099,-79.40948,1 Austin Terrace,Toronto,+1 416-353-4647
304,Barberian's Steak House,Steakhouses,4,43.6576,-79.38212,7 Elm Street,Toronto,+1 416-597-0335
328,Smith Bros.,Steakhouses,4,43.72888664,-79.28822279,880 Warden Avenue,Toronto,+1 416-751-3100
479,The Keg Steakhouse + Bar,Steakhouses,4,43.64964,-79.38402,165 York Street,Toronto,+1 416-703-1773
552,The Keg Steakhouse + Bar - Mansion,Steakhouses,4,43.66683,-79.37788,515 Jarvis Street,Toronto,+1 416-964-6609
553,Harbour 60,Steakhouses,4,43.642105,-79.378455,60 Harbour Street,Toronto,+1 416-777-2111
584,Holy Cow Steakhouse,Steakhouses,3.5,43.64985766,-79.3913725,254 Queen Street  W,Toronto,+1 416-792-8269
588,STK Toronto,Steakhouses,3,43.67033767,-79.39426443,153 Yorkville Ave,Toronto,+1 416-613-9660
622,Michael's on Simcoe,Steakhouses,4,43.6481895,-79.3867188,100 Simcoe Street,Toronto,+1 416-260-5100
700,Marron Bistro,Steakhouses,4.5,43.7005399,-79.4286599,948 Eglinton Avenue W,Toronto,+1 416-784-0128
795,Morton's The Steakhouse,Steakhouses,4,43.66971305,-79.39497471,4 Avenue Road,Toronto,+1 416-925-0648
809,Hy's Steakhouse Toronto,Steakhouses,3.5,43.651051,-79.380849,365 Bay Street,Toronto,+1 416-364-6600
811,Prime on Avenue,Steakhouses,4,43.7344314,-79.4199426,1960 Avenue Rd,Toronto,+1 647-344-6099
16,Aburi Hana,Sushi Bars,5,43.671011,-79.3925961,102 Yorkville Avenue,Toronto,+1 647-343-8887
112,Kinoya Sushi Bar,Sushi Bars,4,43.64629,-79.38997,293 King Street W,Toronto,+1 416-599-8828
204,Edomae Kiyomi,Sushi Bars,4,43.66012,-79.37813,76 Gerrard Street E,Toronto,+1 416-979-1134
256,Kaito Sushi,Sushi Bars,4,43.67737,-79.44452,1211 St Clair Ave W,Toronto,+1 416-792-6796
322,Shunoko,Sushi Bars,4,43.67741,-79.4442399,1201 St Clair W,Toronto,+1 647-748-7288
425,Wow Sushi,Sushi Bars,4,43.66851575,-79.38682079,11 Charles Street,Toronto,+1 416-923-1888
478,PROJECT:FISH,Sushi Bars,4,43.76918309,-79.4141297,16 Park Home Avenue,North York,+1 416-792-5250
534,Tachi,Sushi Bars,4.5,43.6502911,-79.3839517,Assembly Chef's Hall,Toronto,
652,Nomí© Izakaya - Shops at Don Mills,Sushi Bars,4,43.73356,-79.3447599,4 O'Neill Road,Toronto,+1 647-973-7937
712,Kibo Sushi House,Sushi Bars,4.5,43.65717974,-79.44762401,1415 Bloor Street W,Toronto,+1 416-536-0469
762,Japango,Sushi Bars,3.5,43.6551,-79.38524,122 Elizabeth Street,Toronto,+1 416-599-5557
793,On The Stick,Sushi Bars,3.5,43.688694,-79.391897,48 St Clair Avenue E,Toronto,+1 416-960-4896
966,Tokyo Sushi,Sushi Bars,4,43.66559882,-79.38698404,33 St Joseph Street,Toronto,+1 416-513-0002
990,ND Sushi & Grill,Sushi Bars,4,43.65735,-79.40465,370 College St,Toronto,+1 416-546-1002
992,Koji Japanese Restaurant,Sushi Bars,4.5,43.66532471,-79.45280768,1553 Dupont Street,Toronto,+1 416-588-7426
342,Zezafoun Syrian Cuisine,Syrian,4.5,43.70267,-79.39712,4 Manor Road E,Toronto,+1 416-322-7707
280,Tí©,Taiwanese,4,43.64575,-79.41964,70 Ossington Avenue,Toronto,+1 647-348-8009
623,Mabu Generation,Taiwanese,4.5,43.66509562,-79.38482992,575 Yonge Street,Toronto,+1 416-901-8183
792,Four Four South VIllage,Taiwanese,3.5,43.66232,-79.38376,474 Yonge Street,Toronto,+1 416-413-9802
183,Madrina Bar y Tapas,Tapas Bars,4,43.65044,-79.35992,2 Trinity Street,Toronto,+1 416-548-8055
353,Madrina Bar y Tapas,Tapas Bars,4,43.65044,-79.35992,2 Trinity Street,Toronto,+1 416-548-8055
850,Reyna on King,Tapas Bars,3.5,43.65346,-79.36226,354 King Street East,Toronto,
91,Planta Yorkville,Tapas/Small Plates,4,43.6702151,-79.38943356,1221 Bay Street,Toronto,+1 647-348-7000
239,Mercado Negro,Tapas/Small Plates,5,43.6754985,-79.45472621,1370 Street Clair W,Toronto,+1 647-748-1370
561,Rickshaw Bar,Tapas/Small Plates,4,43.64678,-79.4049299,685 Queen Street W,Toronto,+1 647-352-1227
593,Corks,Tapas/Small Plates,4,43.64234,-79.38083,15 York Street,Toronto,+1 416-366-1717
620,Salumi Bar,Tapas/Small Plates,5,43.65513,-79.41356,593 College Street,Toronto,+1 416-533-0162
709,The Four Seven,Tapas/Small Plates,4.5,43.65876,-79.43993,1211 Bloor Street  W,Toronto,+1 647-348-4500
892,Reposado Bar & Lounge,Tapas/Small Plates,4,43.64729,-79.42012,136 Ossington Avenue,Toronto,+1 416-532-6474
932,Blua,Tapas/Small Plates,4.5,43.66602941,-79.46458039,395 Keele Street,Toronto,+1 416-763-4035
937,Tapas At Embrujo,Tapas/Small Plates,3.5,43.67615,-79.3582931,97 Danforth Avenue,Toronto,+1 647-705-7880
75,Uber,Taxis,3,43.70082474,-79.29547882,"Toronto, ON M4B 1B4",Toronto,+1 647-931-4827
633,Hotmess Tex Mex,Tex-Mex,4,43.65491,-79.4145999,615 College Street W,Toronto,+1 416-551-1322
4,Pai Northern Thai Kitchen,Thai,4.5,43.64784,-79.38872,18 Duncan Street,Toronto,+1 416-901-4724
42,Khao San Road,Thai,4,43.64634,-79.39359,11 Charlotte Street,Toronto,+1 647-352-5773
55,Koh Lipe Thai Kitchen,Thai,4,43.65586,-79.39347,35 Baldwin Street,Toronto,+1 416-599-9988
61,Si Lom Thai Bistro,Thai,4,43.66503,-79.38082,534 Church Street,Toronto,+1 416-515-0888
159,Imm Thai Kitchen,Thai,4.5,43.65484,-79.41598,651 College Street,Toronto,+1 416-532-6888
181,EAT BKK Thai Kitchen & Bar,Thai,4.5,43.7956999,-79.41915,6307 Yonge Street,Toronto,+1 647-350-9336
212,Lao Thai Restaurant,Thai,4,43.6426406,-79.4273649,4 Gladstone Avenue,Toronto,+1 416-855-2028
214,Isaan Der,Thai,4,43.6652858,-79.4679385,2961 Dundas Street W,Toronto,+1 416-604-0062
231,Kiin,Thai,4,43.647622,-79.3921,326 Adelaide Street W,Toronto,+1 647-490-5040
246,Khmer Thai Restaurant,Thai,4,43.67937,-79.43781,1018 St Clair Avenue W,Toronto,+1 416-654-0609
248,Mengrai Thai,Thai,4,43.6541,-79.366917,82 Ontario Street,Toronto,+1 416-840-2754
257,Saigon PAI,Thai,4.5,43.663435,-79.367799,446 Parliament Street,Toronto,+1 416-920-8424
306,Dee,Thai,4,43.70108,-79.39681,2013 Yonge Street,Toronto,+1 647-454-4629
320,BuaBua Thai,Thai,4.5,43.707555,-79.3756631,1677 Bayview Avenue,Toronto,+1 416-322-8828
341,EAT BKK Thai Kitchen,Thai,4,43.75926,-79.4105455,4704 Yonge Street,Toronto,+1 647-352-8989
375,Phat Kaphrao,Thai,4,43.71794054,-79.42970831,3016B Bathurst Street,Toronto,+1 416-789-4085
405,Lao Thai Restaurant,Thai,4,43.6426406,-79.4273649,4 Gladstone Avenue,Toronto,+1 416-855-2028
406,EAT BKK Queen West,Thai,4,43.64743,-79.40376,580 Queen Street W,Toronto,+1 416-862-8424
408,Isaan Der,Thai,4,43.6652858,-79.4679385,2961 Dundas Street W,Toronto,+1 416-604-0062
420,Sala Modern Thai Kitchen & Bar,Thai,4.5,43.68199912,-79.33073748,1262 Danforth Avenue,Toronto,+1 416-405-9999
435,Chiang Mai,Thai,4,43.62459,-79.48498,84 Park Lawn Rd,Toronto,+1 647-748-8424
440,Khmer Thai Restaurant,Thai,4,43.67937,-79.43781,1018 St Clair Avenue W,Toronto,+1 416-654-0609
519,Nana,Thai,3.5,43.6462179,-79.40800423,785 Queen Street W,Toronto,+1 647-352-5745
577,Bach Yen,Thai,4,43.66684,-79.34756,738 Gerrard Street E,Toronto,+1 647-347-8160
585,Sukho Thai,Thai,3.5,43.6485607,-79.3745641,52 Wellington Street E,Toronto,+1 647-351-4612
642,Kub Khao Thai Eatery,Thai,4,43.78022251,-79.29982192,3561 Sheppard E,Toronto,+1 416-297-8888
663,EAT BKK Thai Kitchen Leslieville,Thai,4,43.6605957,-79.3429889,898 Queen Street E,Toronto,+1 416-466-4644
691,Thai Country Kitchen,Thai,4,43.6561499,-79.39968,412 Spadina Ave,Toronto,+1 416-977-5999
825,Corner By Spoon And Fork,Thai,4,43.6715255,-79.3945958,55 Avenue Road,Toronto,+1 416-925-2828
905,Pho Xua,Thai,3.5,43.67415688,-79.46127353,1768 Street Clair Avenue W,Toronto,+1 416-519-9979
933,Boat King of Thai Noodles,Thai,3,43.66013,-79.38583,770 Bay Street,Toronto,
954,River Tai Restaurant,Thai,4,43.66316,-79.40309,92 Harbord Street,Toronto,+1 416-925-6305
988,Joy Thai Restaurant,Thai,4,43.72796,-79.40321,3192 Yonge Street,Toronto,+1 416-487-5144
31,The Shameful Tiki Room,Tiki Bars,4,43.64145,-79.43328,1378 Queen W,Toronto,
154,Anatolia Restaurant,Turkish,4,43.64471,-79.53299,5112 Dundas Street W,Toronto,+1 416-207-0596
190,A La Turk,Turkish,4.5,43.73357,-79.40419,3443 Yonge Street,Toronto,+1 416-770-1122
537,Meat Point,Turkish,4.5,43.72768,-79.47869,1021 Wilson Ave,Toronto,+1 416-638-6721
540,Barans Turkish Cuisine & Bar,Turkish,4,43.72928809,-79.28072602,2043 Eglinton Avenue E,Toronto,+1 416-750-4545
637,Chef Gourmet,Turkish,5,43.66531,-79.38099,542 Church Street,Toronto,+1 647-341-2433
748,Mustafa Turkish Pizza,Turkish,4,43.73057,-79.46799,866 Wilson Avenue,Toronto,+1 416-631-0300
857,Diwan,Turkish,4,43.72498566,-79.33208066,77 Wynford Drive,Toronto,+1 416-646-4670
738,Fresh On Bloor,Vegan,3.5,43.666863,-79.4035738,326 Bloor Street W,Toronto,+1 416-599-4442
779,LOV King West,Vegan,4,43.64456,-79.40074,620 King West street,Toronto,+1 416-366-8568
823,Planta Queen,Vegan,4,43.65082,-79.3878,180 Queen Street W,Toronto,+1 647-812-1221
895,The Hogtown Vegan,Vegan,4,43.6605669,-79.4325733,1056 Bloor St. W,Toronto,+1 416-901-9779
392,Woodlot Restaurant,Vegetarian,4,43.65578,-79.40988,293 Palmerston Avenue,Toronto,+1 647-342-6307
529,El Venezolano,Venezuelan,4.5,43.67980137,-79.34117194,818 Danforth Ave,Toronto,+1 647-703-4107
282,La Maquette,Venues & Event Spaces,4,43.64981,-79.37383,111 King Street E,Toronto,+1 416-361-9666
68,Demen Bistro,Vietnamese,4.5,43.6479353,-79.40125275,500 Queen Street W,Toronto,+1 416-364-2888
105,Silver Chopsticks,Vietnamese,5,43.69016,-79.57594,621 Dixon Road,Toronto,+1 647-348-8882
184,Pinky's Ca Phe,Vietnamese,4,43.65570454,-79.41381966,53 Clinton Street,Toronto,
296,Pho Tien Thanh,Vietnamese,4,43.6455399,-79.41896,57 Ossington Avenue,Toronto,+1 416-588-6997
344,Forget Me Not Cafe,Vietnamese,4,43.7304611,-79.4665298,883 Wilson Avenue,Toronto,+1 647-627-0883
355,Saigon Lotus,Vietnamese,4.5,43.65449,-79.39928,6 St Andrew Street,Toronto,+1 416-901-1115
380,Tonkin Vietnamese,Vietnamese,4.5,43.69688,-79.45123,2404 Dufferin Street,Toronto,+1 416-784-1491
531,Banh Mi Boys,Vietnamese,4.5,43.64884,-79.39695,392 Queen Street W,Toronto,+1 416-363-0588
541,St Clair Banh Cuon Pho Ga,Vietnamese,4,43.67416,-79.46132,1772 Saint Clair Avenue W,Toronto,+1 416-651-3771
659,PHO OK,Vietnamese,4.5,43.75793,-79.4105,4664 Yonge Street,Toronto,+1 416-222-2668
662,Pho Linh,Vietnamese,4,43.65241,-79.43411,1156 College Street W,Toronto,+1 416-516-3891
711,Que Ling Restaurant,Vietnamese,4,43.6658199,-79.34941,248 Boulton Avenue,Toronto,+1 416-778-4038
773,Vietnoms,Vietnamese,4,43.764615,-79.3962269,243 Sheppard Avenue E,Toronto,+1 647-352-5886
